,id_limpio,title,author,genre,subjects,genre_1,genre_2,genre_3
321,30175,LOS PRINCIPIOS MATEMÁTICO-HISTÓRICOS Y LA EVOLUCIÓN DE LA LIBERTAD,"FERNÁNDEZ BOLÍVAR, VÍCTOR JOSÉ",PHILOSOPHY / Political,{'History -- Philosophy'},PHILOSOPHY,POLITICAL,PHILOSOPHY
322,60884,EL QUIJOTE APÓCRIFO,"FERNÁNDEZ DE AVELLANEDA, ALONSO",PHILOSOPHY / Political,"{'Quixote, Don (Fictitious character) -- Fiction'}",PHILOSOPHY,POLITICAL,PHILOSOPHY
323,50027,EL SÍ DE LAS NIÑAS,"FERNÁNDEZ DE MORATÍN, LEANDRO",DRAMA / European,{'Spanish drama (Comedy)'},DRAMA,EUROPEAN,DRAMA
324,60927,COMEDIAS ESCOGIDAS,"FERNÁNDEZ DE MORATÍN, LEANDRO",DRAMA / European,{'Spanish drama -- 19th century'},DRAMA,EUROPEAN,DRAMA
325,29078,ESTUDIOS HISTÓRICOS DEL REINADO DE FELIPE II,"FERNÁNDEZ DURO, CESÁREO",HISTORY / Europe,"{'Spain -- History -- Philip II, 1556-1598', 'Pérez, Antonio, -1611', 'Spain -- Politics and government -- 1556-1598', 'Jerba, Massacre of, 1560'}",HISTORY,EUROPE,HISTORY
326,47184,ANTOLOGÍA PORTORRIQUEÑA: PROSA Y VERSO,"FERNÁNDEZ JUNCOS, MANUEL",LITERARY COLLECTIONS / Caribbean & Latin American,"{'Authors, Puerto Rican', 'Spanish language -- Readers', 'Puerto Rican literature'}",LITERARY COLLECTIONS,CARIBBEAN & LATIN AMERICAN,LITERARY COLLECTIONS
327,27295,AMPARO (MEMORIAS DE UN LOCO),"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Psychological,{'Fiction'},FICTION,PSYCHOLOGICAL,FICTION OTHERS
328,27900,"EL MANCO DE LEPANTO: EPISODIO DE LA VIDA DEL PRÍNCIPE DE LOS INGENIOS, MIGUEL DE CERVANTES-SAAVEDRA","FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Biographical,"{'Cervantes Saavedra, Miguel de, 1547-1616'}",FICTION,BIOGRAPHICAL,FICTION OTHERS
329,28978,EL INFIERNO DEL AMOR: LEYENDA FANTASTICA,"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Fantasy,{'Poetry'},FICTION,FANTASY,FICTION OTHERS
330,33275,EL COCINERO DE SU MAJESTAD: MEMORIAS DEL TIEMPO DE FELIPE III,"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Historical,"{'Martínez Montiño, Francisco, active 16th century -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
331,39113,LOS HERMANOS PLANTAGENET,"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Historical,{'Historical fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
332,44584,LOS MONFÍES DE LAS ALPUJARRAS: NOVELA ORIGINAL,"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / Historical,{'Historical fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
333,47572,LA VIEJA VERDE: ESTUDIOS AL NATURAL,"FERNÁNDEZ Y GONZÁLEZ, MANUEL",FICTION / General,{'Historical fiction'},FICTION,GENERAL,FICTION OTHERS
334,49660,LA ALHAMBRA; LEYENDAS ÁRABES,"FERNÁNDEZ Y GONZÁLEZ, MANUEL","FICTION / Legends, Myths, Fables",{'Historical fiction'},FICTION,"LEGENDS, MYTHS, FABLES",FICTION OTHERS
335,64656,"HISTORIA DE LOS SIETE MURCIÉLAGOS, LEYENDA ÁRABE","FERNÁNDEZ Y GONZÁLEZ, MANUEL","FICTION / Legends, Myths, Fables",{'Spanish fiction -- 19th century'},FICTION,"LEGENDS, MYTHS, FABLES",FICTION OTHERS
336,29061,RELACION HISTORIAL DE LAS MISIONES DE INDIOS CHIQUITOS QUE EN EL PARAGUAY TIENEN LOS PADRES DE LA COMPAÑÍA DE JESÚS,"FERNÁNDEZ, JUAN PATRICIO",RELIGION / Christianity,"{'Jesuits -- Missions -- Paraguay -- History', 'Chiquito Indians -- Missions', 'Guarani Indians -- Missions'}",RELIGION,CHRISTIANITY,RELIGION
337,58865,VOLVORETA,"FERNÁNDEZ-FLÓREZ, WENCESLAO",FICTION / Literary,"{'Galicia (Spain : Region) -- Fiction', 'Social classes -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
338,54282,SOCIALISMO Y CIENCIA POSITIVA (DARWIN-SPENCER-MARX),"FERRI, ENRICO",POLITICAL SCIENCE / Political Ideologies,"{'Socialism', 'Spencer, Herbert, 1820-1903', 'Evolution'}",POLITICAL SCIENCE,POLITICAL IDEOLOGIES,POLITICAL SCIENCE
339,22909,LA NOVELA DE UN JOVEN POBRE,"FEUILLET, OCTAVE",FICTION / Literary,{'Young men -- France -- Fiction'},FICTION,LITERARY,FICTION LITERARY
340,24802,HONOR DE ARTISTA,"FEUILLET, OCTAVE",FICTION / Literary,{'Fiction'},FICTION,LITERARY,FICTION LITERARY
341,27100,HISTORIA DE UNA PARISIENSE,"FEUILLET, OCTAVE",FICTION / Literary,{'Paris (France) -- Fiction'},FICTION,LITERARY,FICTION LITERARY
342,38836,CATALOGO DE LOS OBJETOS ETNOLOGICOS Y ARQUEOLOGICOS EXHIBIDOS POR LA EXPEDICIÓN HEMENWAY,"FEWKES, JESSE WALTER",SOCIAL SCIENCE / Anthropology,"{'Arizona -- Antiquities', 'New Mexico -- Antiquities', 'New Mexico -- Bibliography', 'Hopi Indians', 'Indians -- Bibliography', 'Mexico -- Bibliography', 'Hemenway collection'}",SOCIAL SCIENCE,ANTHROPOLOGY,SOCIAL SCIENCE
343,66285,SALAMBÓ,"FLAUBERT, GUSTAVE",FICTION / Historical,"{'Historical fiction', 'Carthage (Extinct city) -- History -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
344,57828,COSAS DE ESPAÑA; TOMO 1: (EL PAÍS DE LO IMPREVISTO),"FORD, RICHARD",TRAVEL / Europe,{'Spain -- Description and travel'},TRAVEL,EUROPE,TRAVEL
345,58916,COSAS DE ESPAÑA; TOMO 2: (EL PAÍS DE LO IMPREVISTO),"FORD, RICHARD",TRAVEL / Europe,{'Spain -- Description and travel'},TRAVEL,EUROPE,TRAVEL
346,58713,MÉXICO TAL CUAL ES,"FORNARO, CARLO DE",HISTORY / Latin America,"{'Díaz, Porfirio, 1830-1915', 'Mexico -- Politics and government -- 1867-1910'}",HISTORY,LATIN AMERICA,HISTORY
347,26508,FIEBRE DE AMOR (DOMINIQUE),"FROMENTIN, EUGÈNE",FICTION / Literary,"{'Love stories', 'Friendship -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
348,60748,NACHA REGULES: NOVELA,"GÁLVEZ, MANUEL",FICTION / Literary,"{'Argentina -- Social conditions -- 20th century -- Fiction', 'Prostitution -- Fiction', 'Poverty -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
349,33227,"LA FEE TRIUNFANTE EN QUATRO AUTOS: CELEBRADOS EN MALLORCA POR EL SANTO OFICIO DE LA INQUISICIÓN EN QUE HAN SALIDO OCHENTA Y OCHO REOS, Y DE TREINTA Y SIETE RELAJADOS SÓLO HUBO TRES PERTINACES.","GARAU, FRANCISCO",RELIGION / Christianity,{'Inquisition -- Spain -- Majorca'},RELIGION,CHRISTIANITY,RELIGION
350,52036,UN AÑO EN QUINCE MINUTOS: PIEZA EN UN ACTO,"GARCÍA GONZÁLEZ, MANUEL",DRAMA / European,{'Spanish drama'},DRAMA,EUROPEAN,DRAMA
351,29677,HEATH'S MODERN LANGUAGE SERIES: EL TROVADOR,"GARCÍA GUTIÉRREZ, ANTONIO",DRAMA / European,{'Spanish drama'},DRAMA,EUROPEAN,DRAMA
352,72665,ROMANCERO GITANO,"GARCÍA LORCA, FEDERICO",POETRY / European,{'Spanish poetry -- 20th century'},POETRY,EUROPEAN,POETRY
353,75703,LIBRO DE POEMAS,"GARCÍA LORCA, FEDERICO",POETRY / European,{'Spanish poetry -- 20th century'},POETRY,EUROPEAN,POETRY
354,70064,ESTUDIOS AMERICANOS (PRIMERA SERIE),"GARCÍA MÉROU, MARTÍN",HISTORY / Americas (South),"{'United States -- Politics and government -- 1865-1933', 'United States -- Description and travel'}",HISTORY,AMERICAS (SOUTH),HISTORY
355,27757,"NUEVO PLAN DE FRONTERAS DE LA PROVINCIA DE BUENOS AIRES, PROYECTADO EN 1816","GARCÍA, PEDRO ANDRÉS",HISTORY / Americas (South),"{'Argentina -- Boundaries', 'Buenos Aires (Argentina : Province) -- Boundaries'}",HISTORY,AMERICAS (SOUTH),HISTORY
356,41789,DIARIO DE LA EXPEDICION DE 1822 A LOS CAMPOS DEL SUD DE BUENOS AIRES: DESDE MORON HASTA LA SIERRA DE LA VENTANA,"GARCÍA, PEDRO ANDRÉS",HISTORY / Americas (South),"{'Buenos Aires (Argentina : Province) -- Description and travel', 'Indians of South America -- Argentina', 'Argentina -- Discovery and exploration', 'Argentina -- Description and travel'}",HISTORY,AMERICAS (SOUTH),HISTORY
357,45183,"DIARIO DE UN VIAGE A SALINAS GRANDES, EN LOS CAMPOS DEL SUD DE BUENOS AIRES","GARCÍA, PEDRO ANDRÉS",HISTORY / Americas (South),{'Buenos Aires (Argentina : Province) -- Description and travel'},HISTORY,AMERICAS (SOUTH),HISTORY
358,62359,EL ANACRONÓPETE; VIAJE A CHINA; METEMPSICOSIS,"GASPAR, ENRIQUE",FICTION / Science Fiction,"{'Time travel -- Fiction', 'China -- Fiction', 'Science fiction, Spanish'}",FICTION,SCIENCE FICTION,FICTION OTHERS
359,36318,CURIOSIDADES ANTIGUAS SEVILLANAS: (SERIE SEGUNDA),"GESTOSO Y PÉREZ, JOSÉ",HISTORY / Europe,{'Andalusia (Spain)'},HISTORY,EUROPE,HISTORY
360,49413,EL SEÑOR DE BEMBIBRE,"GIL Y CARRASCO, ENRIQUE",FICTION / Historical,"{'Historical fiction', 'Spanish fiction -- 19th century'}",FICTION,HISTORICAL,FICTION HISTORICAL
361,58103,20 POEMAS PARA SER LEÍDOS EN EL TRANVÍA,"GIRONDO, OLIVERIO",POETRY / General,{'Argentine poetry'},POETRY,GENERAL,POETRY
362,68566,FAUSTO: PRIMERA PARTE,"GOETHE, JOHANN WOLFGANG VON",DRAMA / European,"{'German poetry -- Translations into Spanish', 'Faust, -approximately 1540 -- Drama', 'Legends -- Germany -- Drama', 'Magicians -- Drama'}",DRAMA,EUROPEAN,DRAMA
363,75126,SAB (NOVELA ORIGINAL),"GÓMEZ DE AVELLANEDA, GERTRUDIS",FICTION / Literary,"{'Love stories', 'Slavery -- Fiction', 'Enslaved persons -- Fiction', 'Cuba -- Fiction', 'Sugar plantations -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
364,63228,LA QUINTA DE PALMYRA: (NOVELA GRANDE),"GÓMEZ DE LA SERNA, RAMÓN",FICTION / Literary,{'Spanish fiction -- 20th century'},FICTION,LITERARY,FICTION LITERARY
365,67555,ADHESIONES Á LA VENTA DE LOS FERRO-CARRILES DE LA PROVINCIA,"GONNET, MANUEL B.",POLITICAL SCIENCE / Public Policy,{'Railroads -- Argentina'},POLITICAL SCIENCE,PUBLIC POLICY,POLITICAL SCIENCE
366,62564,OASIS EN LA VIDA,"GORRITI, JUANA MANUELA",FICTION / Literary,{'Argentine fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
367,60117,LOS DESASTRES DE LA GUERRA:: COLECCIÓN DE OCHENTA LÁMINAS INVENTADAS Y GRABADAS AL AGUA FUERTE,"GOYA, FRANCISCO",ART / European,"{'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Pictorial works'}",ART,EUROPEAN,OTHERS
368,62691,EL CRITICÓN (TOMO 1 DE 2),"GRACIÁN Y MORALES, BALTASAR",FICTION / Literary,"{'Spanish fiction -- Classical period, 1500-1700'}",FICTION,LITERARY,FICTION LITERARY
369,63402,EL CRITICÓN (TOMO 2 DE 2),"GRACIÁN Y MORALES, BALTASAR",FICTION / Literary,"{'Spanish fiction -- Classical period, 1500-1700'}",FICTION,LITERARY,FICTION LITERARY
370,49376,DEL PLATA AL NIAGARA,"GROUSSAC, PAUL",TRAVEL / Essays & Travelogues,"{'America -- Description and travel', 'Groussac, Paul, 1848-1929', 'Latin America -- Description and travel', 'United States -- Description and travel'}",TRAVEL,ESSAYS & TRAVELOGUES,TRAVEL
371,62450,"HISTORIA DEL PARAGUAY, RÍO DE LA PLATA Y TUCUMÁN","GUEVARA, JOSÉ",HISTORY / Americas (South),"{'Tucumán (Argentina : Gobernación)', 'Indians of South America -- Paraguay', 'Argentina -- History -- To 1810', 'Paraguay -- History -- To 1811'}",HISTORY,AMERICAS (SOUTH),HISTORY
372,20930,COSMOGRAFÍA,"GUILLEMIN, AMÉDÉE",SCIENCE / Astronomy,"{'Stars', 'Solar system'}",SCIENCE,ASTRONOMY,OTHERS
373,45151,HISTORIA DE LA CONQUISTA DE LA HABANA (1762),"GUITERAS, PEDRO JOSÉ",HISTORY / Americas (Caribbean & West Indies / Cuba),"{'Havana (Cuba) -- History -- Siege, 1762'}",HISTORY,AMERICAS (CARIBBEAN & WEST INDIES,HISTORY
374,53927,"APUNTES BIOGRAFICOS DE ESCRITORES, ORADORES Y HOMBRES DE ESTADO DE LA REPUBLICA ARGENTINA","GUTIÉRREZ, JUAN MARÍA",BIOGRAPHY & AUTOBIOGRAPHY / Literary Figures,{'Argentina -- Biography'},BIOGRAPHY & AUTOBIOGRAPHY,LITERARY FIGURES,BIOGRAPHY & AUTOBIOGRAPHY
375,29703,EL ABATE CONSTANTIN,"HALÉVY, LUDOVIC",FICTION / Literary,"{'Love stories', 'France -- Social life and customs -- 19th century -- Fiction', 'Clergy -- France -- Fiction', 'Catholic Church -- Clergy -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
376,22065,AN ELEMENTARY SPANISH READER,"HARRISON, EARL STANLEY",FOREIGN LANGUAGE STUDY / Spanish,{'Spanish language -- Readers'},FOREIGN LANGUAGE STUDY,SPANISH,OTHERS
377,25671,BOCETOS CALIFORNIANOS,"HARTE, BRET",FICTION / Short Stories (single author),"{'California -- Social life and customs -- Fiction', 'Short stories', 'Western stories'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
378,10909,LOS AMANTES DE TERUEL: DRAMA EN CUATRO ACTOS EN VERSO Y PROSA,"HARTZENBUSCH, JUAN EUGENIO",DRAMA / European,{'Lovers of Teruel (Legend) -- Drama'},DRAMA,EUROPEAN,DRAMA
379,36990,LA LETRA ESCARLATA: NOVELA ESCRITA EN INGLÉS,"HAWTHORNE, NATHANIEL",FICTION / Classics,"{'Illegitimate children -- Fiction', 'Adultery -- Fiction', 'Women immigrants -- Fiction', 'Revenge -- Fiction', 'Boston (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction', 'Clergy -- Fiction', 'Married women -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Puritans -- Fiction', 'Historical fiction', 'Psychological fiction'}",FICTION,CLASSICS,FICTION CLASSICS
380,55215,CUANDO LA TIERRA ERA NIÑA,"HAWTHORNE, NATHANIEL",FICTION / Short Stories (single author),"{'Mythology, Greek -- Juvenile literature', 'Mythology, Greek'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
381,13216,"DIARIO HISTÓRICO DE LA REBELION Y GUERRA DE LOS PUEBLOS GUARANIS SITUADOS EN LA COSTA ORIENTAL DEL RIO URUGUAY, DEL AÑO DE 1754","HENIS, TADÉAS XAVIER",HISTORY / Americas (South),"{'Seven Reductions, War of the, 1754-1756'}",HISTORY,AMERICAS (SOUTH),HISTORY
382,20159,CATÁLOGO INSTRUCTIVO DE LAS COLECCIONES MINERALÓGICAS,"HERMITTE, ENRIQUE MARTÍN",SCIENCE / Earth Sciences,{'Minerals -- Catalogs and collections'},SCIENCE,EARTH SCIENCES,OTHERS
383,14765,EL GAUCHO MARTÍN FIERRO,"HERNÁNDEZ, JOSÉ",POETRY / American,{'Gauchos -- Poetry'},POETRY,AMERICAN,POETRY
384,15066,LA VUELTA DE MARTÍN FIERRO,"HERNÁNDEZ, JOSÉ",POETRY / American,{'Gauchos -- Poetry'},POETRY,AMERICAN,POETRY
385,72753,LOS NUEVE LIBROS DE LA HISTORIA (1 DE 2),HERODOTUS,HISTORY / Ancient,"{'History, Ancient', 'Greece -- History -- To 146 B.C.'}",HISTORY,ANCIENT,HISTORY
386,72754,LOS NUEVE LIBROS DE LA HISTORIA (2 DE 2),HERODOTUS,HISTORY / Ancient,"{'History, Ancient', 'Greece -- History -- To 146 B.C.'}",HISTORY,ANCIENT,HISTORY
387,46246,"HISTORIA GENERAL DEL DERECHO ESPAÑOL, TOMO I","HINOJOSA, EDUARDO DE",LAW / Legal History,{'Law -- Spain -- History'},LAW,LEGAL HISTORY,OTHERS
388,57654,LA ILÍADA,HOMER,POETRY / Ancient & Classical,"{'Trojan War', 'Achilles (Mythological character)', 'Epic poetry, Greek -- Translations into Spanish'}",POETRY,ANCIENT & CLASSICAL,POETRY
389,58221,LA ODISEA,HOMER,POETRY / Ancient & Classical,"{'Odysseus, King of Ithaca (Mythological character)', 'Epic poetry, Greek -- Translations into Spanish'}",POETRY,ANCIENT & CLASSICAL,POETRY
390,24801,EL PRISIONERO DE ZENDA,"HOPE, ANTHONY",FICTION / Classics,"{'Adventure stories', 'British -- Foreign countries -- Fiction', 'Love stories', 'Kings and rulers -- Fiction', 'Impostors and imposture -- Fiction', 'Political kidnapping -- Fiction'}",FICTION,CLASSICS,FICTION CLASSICS
391,73064,MORAL SOCIAL : $B APRECIACIÓN DE HOSTOS,"HOSTOS, EUGENIO MARÍA DE",PHILOSOPHY / Ethics & Moral Philosophy,"{'Ethics', 'Social ethics'}",PHILOSOPHY,ETHICS & MORAL PHILOSOPHY,PHILOSOPHY
392,28592,EL PECADO Y LA NOCHE,"HOYOS Y VINENT, ANTONIO DE",FICTION / Literary,{'Spanish literature'},FICTION,LITERARY,FICTION LITERARY
393,52499,CUESTIONES POLÍTICAS Y ECONÓMICAS,"HUERGO, PALEMÓN",POLITICAL SCIENCE / Essays,"{'Argentina -- Politics and government -- 1817-1860', 'Argentina -- Economic conditions'}",POLITICAL SCIENCE,ESSAYS,POLITICAL SCIENCE
394,65486,DRAMAS (1 DE 2): HERNANI; EL REY SE DIVIERTE; LOS BURGRAVES,"HUGO, VICTOR",DRAMA / European,{'French drama -- Translations into Spanish'},DRAMA,EUROPEAN,DRAMA
395,65584,DRAMAS (2 DE 2): LUCRECIA BORGIA; MARÍA TUDOR; LA ESMERALDA; RUY BLAS,"HUGO, VICTOR",DRAMA / European,{'French drama -- Translations into Spanish'},DRAMA,EUROPEAN,DRAMA
396,67819,BUG-JARGAL,"HUGO, VICTOR",FICTION / Historical,"{'Haiti -- History -- Revolution, 1791-1804 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
397,75739,LOS MISERABLES - TOMO 1 (DE 2),"HUGO, VICTOR",FICTION / Classics,"{'Paris (France) -- Fiction', 'Epic literature', 'Ex-convicts -- Fiction', 'Historical fiction', 'Orphans -- Fiction'}",FICTION,CLASSICS,FICTION CLASSICS
398,61831,"CRISTÓBAL COLÓN Y EL DESCUBRIMIENTO DE AMÉRICA, TOMO 1: HISTORIA DE LA GEOGRAFÍA DEL NUEVO CONTINENTE Y DE LOS PROGRESOS DE LA ASTRONOMÍA NÁUTICA EN LOS SIGLOS XV Y XVI","HUMBOLDT, ALEXANDER VON",HISTORY / Expeditions & Discoveries,"{'America -- Discovery and exploration -- Spanish', 'Columbus, Christopher, 1451-1506', 'Navigation -- History'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
399,61832,"CRISTÓBAL COLÓN Y EL DESCUBRIMIENTO DE AMÉRICA, TOMO 2: HISTORIA DE LA GEOGRAFÍA DEL NUEVO CONTINENTE Y DE LOS PROGRESOS DE LA ASTRONOMÍA NÁUTICA EN LOS SIGLOS XV Y XVI","HUMBOLDT, ALEXANDER VON",HISTORY / Expeditions & Discoveries,"{'America -- Discovery and exploration -- Spanish', 'Columbus, Christopher, 1451-1506', 'Navigation -- History'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
400,61022,"GUERRA DE GRANADA: HECHA POR EL REY D. FELIPE II, CONTRA LOS MORISCOS DE AQUEL REINO, SUS REBELDES; SEGUIDA DE LA VIDA DEL LAZARILLO DE TORMES, SUS FORTUNAS Y ADVERSIDADES","HURTADO DE MENDOZA, DIEGO",HISTORY / Europe,"{'Spain -- History -- Philip II, 1556-1598', 'Granada (Spain : Reino) -- History', 'Moriscos'}",HISTORY,EUROPE,HISTORY
401,56301,HACIA UNA MORAL SIN DOGMAS: LECCIONES SOBRE EMERSON Y EL ETICISMO,"INGENIEROS, JOSÉ",PHILOSOPHY / Ethics & Moral Philosophy,"{'Ethics', 'Emerson, Ralph Waldo, 1803-1882 -- Ethics', 'Sarmiento, Domingo Faustino, 1811-1888'}",PHILOSOPHY,ETHICS & MORAL PHILOSOPHY,PHILOSOPHY
402,64188,LA SIMULACIÓN EN LA LUCHA POR LA VIDA,"INGENIEROS, JOSÉ",PHILOSOPHY / Social,"{'Personality disorders', 'Malingering', 'Psychology, Comparative'}",PHILOSOPHY,SOCIAL,PHILOSOPHY
403,64974,EL HOMBRE MEDIOCRE: ENSAYO DE PSICOLOGIA Y MORAL,"INGENIEROS, JOSÉ",PHILOSOPHY / Social,"{'Character', 'Human beings'}",PHILOSOPHY,SOCIAL,PHILOSOPHY
404,29497,FÁBULAS LITERARIAS,"IRIARTE, TOMÁS DE",POETRY / European,"{'Fables, Spanish'}",POETRY,EUROPEAN,POETRY
405,46496,"CUENTOS CLÁSICOS DEL NORTE, SEGUNDA SERIE","IRVING, WASHINGTON",FICTION / Short Stories (single author),{'American literature -- Translations into Spanish'},FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
406,49258,CRÓNICA DE LA CONQUISTA DE GRANADA (1 DE 2),"IRVING, WASHINGTON",HISTORY / Europe,"{'Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492'}",HISTORY,EUROPE,HISTORY
407,49259,CRÓNICA DE LA CONQUISTA DE GRANADA (2 DE 2),"IRVING, WASHINGTON",HISTORY / Europe,"{'Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492'}",HISTORY,EUROPE,HISTORY
408,52262,CUENTOS DE LA ALHAMBRA,"IRVING, WASHINGTON",FICTION / Short Stories (single author),"{'Alhambra (Granada, Spain) -- Fiction', 'Irving, Washington, 1783-1859 -- Travel -- Spain', 'Spain -- Social life and customs -- Fiction', 'Alhambra (Granada, Spain)', 'Palaces -- Spain -- Granada', 'Spain -- Social life and customs', 'Palaces -- Spain -- Granada -- Fiction'}",FICTION,SHORT STORIES (SINGLE AUTHOR),FICTION SHORT STORIES (SINGLE AUTHOR)
409,62926,"HISTORIA DEL FAMOSO PREDICADOR FRAY GERUNDIO DE CAMPAZAS, ALIAS ZOTES (1 DE 2)","ISLA, JOSÉ FRANCISCO DE",FICTION / Satire,{'Spanish fiction -- 18th century'},FICTION,SATIRE,FICTION SATIRE
410,63700,"HISTORIA DEL FAMOSO PREDICADOR FRAY GERUNDIO DE CAMPAZAS, ALIAS ZOTES (2 DE 2)","ISLA, JOSÉ FRANCISCO DE",FICTION / Satire,{'Spanish fiction -- 18th century'},FICTION,SATIRE,FICTION SATIRE
411,39209,PLATERO Y YO,"JIMÉNEZ, JUAN RAMÓN",POETRY / European,"{'Authors -- Fiction', 'Donkeys -- Fiction', 'Andalusia (Spain) -- Social life and customs -- Fiction'}",POETRY,EUROPEAN,POETRY
412,9980,PLATERO Y YO,"JIMÉNEZ, JUAN RAMÓN",POETRY / European,"{'Authors -- Fiction', 'Donkeys -- Fiction', 'Andalusia (Spain) -- Social life and customs -- Fiction'}",POETRY,EUROPEAN,POETRY
413,65738,EL CONDE LUCANOR,"JUAN MANUEL, INFANTE OF CASTILE",FICTION / Classics,"{'Spanish literature', 'Tales, Medieval'}",FICTION,CLASSICS,FICTION CLASSICS
414,74087,"OBRAS SELECTAS DE LA CELEBRE MONJA DE MEJICO, SOR JUANA INES DE LA CRUZ : $B PRECEDIDAS DE SU BIOGRAFIA Y JUICIO CRÍTICO SOBRE TODAS SUS PRODUCCIONES","JUANA INÉS DE LA CRUZ, SISTER",LITERARY COLLECTIONS / Women Authors,{'Mexican literature -- 17th century'},LITERARY COLLECTIONS,WOMEN AUTHORS,LITERARY COLLECTIONS
415,46771,COMENTARIOS A LA CONSTITUCION DE LOS ESTADOS UNIDOS DE AMÉRICA,"KENT, JAMES",POLITICAL SCIENCE / Constitutions,{'Constitutional law -- United States'},POLITICAL SCIENCE,CONSTITUTIONS,POLITICAL SCIENCE
416,69552,EL LIBRO DE LAS TIERRAS VÍRGENES,"KIPLING, RUDYARD",FICTION / Classics,"{'Mowgli (Fictitious character) -- Fiction', 'Feral children -- Fiction', 'Short stories', 'Adventure stories, English', 'Jungle animals -- Fiction', 'Animals -- Fiction', 'India -- Fiction', 'Jungles -- Fiction', 'India -- History -- 19th century -- Fiction'}",FICTION,CLASSICS,FICTION CLASSICS
417,27121,MI TIO Y MI CURA,"LA BRÈTE, JEAN DE",FICTION / Literary,{'French fiction -- Translations into Spanish'},FICTION,LITERARY,FICTION LITERARY
418,54386,PARIS EN AMÉRICA,"LABOULAYE, ÉDOUARD",FICTION / Satire,"{'United States -- Social life and customs -- 1783-1865', 'United States -- Description and travel'}",FICTION,SATIRE,FICTION SATIRE
419,42705,LA EMANCIPACION DE LOS ESCLAVOS EN LOS ESTADOS UNIDOS,"LABRA, RAFAEL M. DE (RAFAEL MARÍA)",HISTORY / United States,"{'Freed persons', 'Reconstruction (U.S. history, 1865-1877)', 'Enslaved persons -- Emancipation -- United States'}",HISTORY,UNITED STATES,HISTORY
420,29301,"EL MANUSCRITO DE MI MADRE: AUMENTADO CON LAS COMENTARIOS, PRÓLOGO Y EPÍLOGO","LAMARTINE, ALIX DE",FICTION / Family Life,"{'Lamartine, Alix de, 1766-1829 -- Diaries', 'France -- Social life and customs -- 19th century'}",FICTION,FAMILY LIFE,FICTION OTHERS
421,59244,SI YO FUERA RICO! NOVELA ORIGINAL,"LARRA, LUIS MARIANO DE",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
422,31541,FÍGARO (ARTÍCULOS SELECTOS),"LARRA, MARIANO JOSÉ DE",LITERARY COLLECTIONS / Essays,{'Spanish essays'},LITERARY COLLECTIONS,ESSAYS,LITERARY COLLECTIONS
423,53587,"EL DONCEL DE DON ENRIQUE EL DOLIENTE, TOMO I (DE 4): HISTORIA CABALLERESCA DEL SIGLO QUINCE","LARRA, MARIANO JOSÉ DE",FICTION / Historical,"{'Henry III, King of Castile and León, 1379-1406 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
424,53588,"EL DONCEL DE DON ENRIQUE EL DOLIENTE, TOMO II (DE 4): HISTORIA CABALLERESCA DEL SIGLO QUINCE","LARRA, MARIANO JOSÉ DE",FICTION / Historical,"{'Henry III, King of Castile and León, 1379-1406 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
425,53589,"EL DONCEL DE DON ENRIQUE EL DOLIENTE, TOMO III (DE 4): HISTORIA CABALLERESCA DEL SIGLO QUINCE","LARRA, MARIANO JOSÉ DE",FICTION / Historical,"{'Henry III, King of Castile and León, 1379-1406 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
